Date,Day,Month,Year,DayOfWeek,WeekofMonth,WeekOfYear,isWeekend,isHoliday,HolidayDesc,PolicyFlag,PCOP_SUM,PCOP_IFS,PCOP_CS,PCOP_LS,PCOP_LSS,PCOP_FS,PCOP_FSS,PCOP_SS33_55_88_CS,PCOP_SS33_55_88_FS,PCOP_SS33_55_88_FSS,PCOP_SS33_55_88_IFS,PCOP_SS33_55_88_LS,PCOP_SS33_55_88_LSS,PCOP_SS33_55_88_Sum,PCOP_SSS1_CS,PCOP_SSS1_CTS,PCOP_SSS1_FS,PCOP_SSS1_FSS,PCOP_SSS1_IFS,PCOP_SSS1_LS,PCOP_SSS1_LSS,PCOP_SSS1_Sum,PCOP_SSS2_CS,PCOP_SSS2_CTS,PCOP_SSS2_FS,PCOP_SSS2_FSS,PCOP_SSS2_IFS,PCOP_SSS2_LS,PCOP_SSS2_LSS,PCOP_SSS2_Sum,PCOP_SSS3_CS,PCOP_SSS3_CTS,PCOP_SSS3_FS,PCOP_SSS3_FSS,PCOP_SSS3_IFS,PCOP_SSS3_LS,PCOP_SSS3_LSS,PCOP_SSS3_Sum,PCOP_SSS0_CS,PCOP_SSS0_CTS,PCOP_SSS0_FS,PCOP_SSS0_FSS,PCOP_SSS0_IFS,PCOP_SSS0_LS,PCOP_SSS0_LSS,PCOP_SSS0_Sum,PCOP_SS22_CS,PCOP_SS22_CTS,PCOP_SS22_FS,PCOP_SS22_FSS,PCOP_SS22_IFS,PCOP_SS22_LS,PCOP_SS22_LSS,PCOP_SS22_Sum,PCOP_SS80_CS,PCOP_SS80_CTS,PCOP_SS80_FS,PCOP_SS80_FSS,PCOP_SS80_IFS,PCOP_SS80_LS,PCOP_SS80_LSS,PCOP_SS80_Sum,PCOP_SS60_CS,PCOP_SS60_CTS,PCOP_SS60_FS,PCOP_SS60_FSS,PCOP_SS60_IFS,PCOP_SS60_LS,PCOP_SS60_LSS,PCOP_SS60_Sum,PCOP_SS77_CS,PCOP_SS77_FS,PCOP_SS77_FSS,PCOP_SS77_IFS,PCOP_SS77_LS,PCOP_SS77_LSS,PCOP_SS77_Sum,SS22_CS,SS22_FS,SS22_FSS,SS22_IFS,SS22_LS,SS22_LSS,SS33_CS,SS33_FS,SS33_FSS,SS33_IFS,SS33_LS,SS33_LSS,SS55_CS,SS55_FS,SS55_FSS,SS55_IFS,SS55_LS,SS55_LSS,SS60_CS,SS60_FS,SS60_FSS,SS60_IFS,SS60_LS,SS60_LSS,SS77_CS,SS77_FS,SS77_FSS,SS77_IFS,SS77_LS,SS77_LSS,SS80_CS,SS80_FS,SS80_FSS,SS80_IFS,SS80_LS,SS80_LSS,SS88_CS,SS88_FS,SS88_FSS,SS88_IFS,SS88_LS,SS88_LSS,SSS0_CS,SSS0_FS,SSS0_FSS,SSS0_IFS,SSS0_LS,SSS0_LSS,SSS1_CS,SSS1_FS,SSS1_FSS,SSS1_IFS,SSS1_LS,SSS1_LSS,SSS2_CS,SSS2_FS,SSS2_FSS,SSS2_IFS,SSS2_LS,SSS2_LSS,SSS3_CS,SSS3_FS,SSS3_FSS,SSS3_IFS,SSS3_LS,SSS3_LSS,SSSA_IFS,SSSH_FSS,SSYY_CS,SSYY_FS,SSYY_FSS,SSYY_IFS,SSYY_LS,SSYY_LSS,ASBCU_SUM,ASBCU_CS,ASBCU_IFS,ASBCU_FS,ASBCU_FSS,ASBCU_LS,ASBCU_LSS,ASBCU_VL99CS,ASBCU_VL99FS,ASBCU_VL99FSS,ASBCU_VL99IFS,ASBCU_VL99LS,ASBCU_VL99LSS,ASBCU_SUM_VL99,PSBCU_SUM,PSBCU_IFS,PSBCU_CS,PSBCU_LS,PSBCU_LSS,PSBCU_FS,PSBCU_FSS,PSBCU_IFS-CS,PSBCU_FS-FSS,PSBCU_LS-LSS
11/30/2016,30,11,2016,3,5,48,0,0,,0,1458,111,126,168,168,250,635,6,7,26,3,2,23,67,126,0,250,635,111,168,168,1458,63,0,124,312,54,83,83,719,63,0,126,323,57,85,85,739,105,0,208,526,93,139,139,1210,113,0,224,565,100,150,150,1302,94,0,186,471,82,124,124,1081,105,0,208,526,93,139,139,1210,0,0,0,0,0,0,0,1,2,1,,1,,,,4,1,,1,,,11,,2,1,,,,,,1,,,,,,,1,6,15,1,,1,1,1,3,,,,,,4,,,,3,19,89,5,18,9,,3,7,,2,2,1,1,11,1,,2,,,,,,,,,232,7,8,32,145,23,17,,,,,,,,,,,,,,,0,0,0
12/1/2016,1,12,2016,4,1,48,0,0,,0,1473,113,128,168,168,253,643,2,7,9,,,9,27,128,0,253,643,113,168,168,1473,64,0,126,315,55,84,84,728,64,0,127,328,58,84,84,745,108,0,213,539,96,140,140,1236,111,0,219,552,98,146,146,1272,95,0,187,476,83,123,123,1087,108,0,213,539,96,140,140,1236,0,0,0,0,0,0,0,,2,2,,,3,,,,,,,3,,1,,,2,1,,1,,1,1,,,,,,,2,3,4,1,2,4,,1,1,,,1,4,1,4,,2,,5,19,47,2,4,7,,4,11,,3,3,3,1,13,3,3,2,,,,,,,,,177,18,6,31,84,15,23,3,,,2,,,5,,,,,,,,0,0,0
12/2/2016,2,12,2016,5,1,48,0,0,,0,1501,115,130,172,172,257,655,5,6,24,,,7,42,130,0,257,655,115,172,172,1501,66,0,130,330,57,88,88,759,64,0,127,325,58,84,84,742,107,0,211,535,95,141,141,1230,116,0,229,580,103,153,153,1334,96,0,189,480,84,126,126,1101,107,0,211,535,95,141,141,1230,0,0,0,0,0,0,0,,1,5,,,1,,,2,,,,,,5,,,1,,2,6,1,1,1,,,,,,,,5,18,,,1,2,,5,,,,,1,2,,,,1,18,44,2,13,9,,1,14,,3,1,2,5,19,2,,,,,,,,,,,194,5,5,33,120,17,14,,,,,,,,,,,,,,,0,0,0
12/3/2016,3,12,2016,6,1,48,1,0,,0,1506,114,130,173,173,257,659,2,10,16,,2,9,39,130,0,257,659,114,173,173,1506,66,0,130,332,56,89,89,762,64,0,127,327,58,84,84,744,106,0,209,529,94,138,138,1214,113,0,223,568,99,151,151,1305,94,0,185,470,82,122,122,1075,106,0,209,529,94,138,138,1214,0,0,0,0,0,0,0,,3,4,,,1,,1,2,,,,,1,5,2,,2,1,,3,,,2,,,,,,,,,8,1,,3,,1,2,,1,,,1,2,1,,,6,12,49,2,4,5,,4,16,,1,3,2,2,15,1,1,2,,,,,,,,,172,9,7,25,106,7,18,,,,,,,,,,,,,,,0,0,0
12/4/2016,4,12,2016,7,1,48,1,0,,0,1465,111,127,168,168,251,640,5,6,25,,2,8,46,127,0,251,640,111,168,168,1465,65,0,128,324,55,86,86,744,62,0,123,316,56,82,82,721,103,0,203,514,91,135,135,1181,114,0,225,569,100,150,150,1308,92,0,181,459,80,120,120,1052,103,0,203,514,91,135,135,1181,0,0,0,0,0,0,0,,1,1,,2,2,,1,3,,,,,,5,,2,6,1,3,,,1,2,,,,,,,1,5,7,,,,2,1,2,,,2,,,1,,,,8,15,70,2,8,11,4,4,10,2,1,1,1,3,11,1,1,2,,,,,,,,,206,17,5,33,110,15,26,,,,,,1,1,,,,,,,,0,0,0
12/5/2016,5,12,2016,1,2,49,0,0,,0,1494,114,130,171,171,257,651,3,5,22,,,10,40,130,0,257,651,114,171,171,1494,66,0,130,327,56,88,88,755,64,0,127,324,58,83,83,739,108,0,213,535,96,140,140,1232,116,0,229,576,102,153,153,1329,96,0,189,476,84,124,124,1093,108,0,213,535,96,140,140,1232,0,0,0,0,0,0,0,,,2,,1,3,1,,5,,,,,,5,,,1,,1,,,,,,,,,,,,1,8,1,2,1,2,,,,,,,,1,,1,,4,14,49,4,13,4,1,3,22,,2,1,2,2,5,2,1,1,,,,,,,,,166,10,7,21,97,20,11,,,,,,,,,,,,,,,0,0,0
12/6/2016,6,12,2016,2,2,49,0,0,,0,1425,108,123,164,164,243,623,6,9,30,,3,11,59,123,0,243,623,108,164,164,1425,62,0,122,311,53,83,83,714,61,0,121,312,55,81,81,711,102,0,201,511,90,134,134,1172,109,0,215,548,96,145,145,1258,91,0,179,456,79,119,119,1043,102,0,201,511,90,134,134,1172,0,0,0,0,0,0,0,1,,2,,,4,,2,2,,,1,1,1,5,,4,1,2,,1,,,1,,,,,,,1,3,8,,,2,1,,5,,,3,,1,,1,,,3,12,52,4,6,10,,3,11,1,2,2,1,4,11,,4,1,,,,,,,,,180,10,6,26,97,16,25,,,,,,,,,,,,,,,0,0,0
12/7/2016,7,12,2016,3,2,49,0,0,,0,1461,112,127,167,167,251,637,4,6,24,,1,10,45,127,0,251,637,112,167,167,1461,62,0,122,309,53,82,82,710,65,0,129,328,59,85,85,751,106,0,209,527,94,138,138,1212,113,0,223,562,100,148,148,1294,95,0,187,472,83,123,123,1083,106,0,209,527,94,138,138,1212,0,0,0,0,0,0,0,1,,3,,,2,,1,3,,,,2,,1,,1,,,,2,1,,,,,,,,,,6,11,,,4,3,,1,,1,1,1,,,1,,,6,15,56,6,6,9,2,3,6,1,3,1,2,3,8,4,2,1,,,,,,,,,180,17,13,28,91,13,18,,,,,,,,,,,,,,,0,0,0
12/8/2016,8,12,2016,4,2,49,0,0,,0,1474,113,128,168,168,253,644,5,6,22,,,14,47,128,0,253,644,113,168,168,1474,64,0,126,316,55,84,84,729,64,0,127,328,58,84,84,745,108,0,213,539,96,140,140,1236,111,0,219,553,98,146,146,1273,95,0,187,476,83,123,123,1087,108,0,213,539,96,140,140,1236,0,0,0,0,0,0,0,4,2,5,,,,,,3,,,1,2,1,5,,,4,,,3,,,2,,,,,,,,2,7,,1,1,3,,3,,,,,,1,,,,11,21,62,3,7,11,3,1,14,,2,1,2,2,8,2,2,4,,,,,,,,,206,25,5,29,111,12,24,,,,,,,,,,,,,,,0,0,0
12/9/2016,9,12,2016,5,2,49,0,0,,0,1514,115,131,174,174,259,661,7,7,26,,,8,48,131,0,259,661,115,174,174,1514,67,0,132,336,57,90,90,772,64,0,127,325,58,84,84,742,107,0,211,535,95,141,141,1230,117,0,231,586,103,155,155,1347,96,0,189,480,84,126,126,1101,107,0,211,535,95,141,141,1230,0,0,0,0,0,0,0,,2,4,,,2,1,,2,,,,,1,4,2,,3,,,1,,1,,,,,,,,1,3,9,,2,2,2,,5,,,1,,1,,,,,4,12,52,4,7,15,2,3,14,1,1,2,1,4,7,1,,1,,,,,,,,,180,11,8,26,98,11,26,,,,,,,,,,,,,,,0,0,0
12/10/2016,10,12,2016,6,2,49,1,0,,0,1506,114,130,173,173,257,659,3,6,23,,,13,45,130,0,257,659,114,173,173,1506,66,0,130,332,56,89,89,762,64,0,127,327,58,84,84,744,106,0,209,529,94,138,138,1214,113,0,223,568,99,151,151,1305,94,0,185,470,82,122,122,1075,106,0,209,529,94,138,138,1214,0,0,0,0,0,0,0,1,1,6,,,1,,,5,,,,1,1,6,,,2,,,1,,,1,,,,,,,1,1,8,1,,3,,1,2,,,1,,,,,,,7,24,54,2,11,13,,1,9,,1,3,1,1,16,2,2,6,,,,,,,,,197,11,5,30,107,14,30,,,,,,,,,,,,,,,0,0,0
12/11/2016,11,12,2016,7,2,49,1,0,,0,1465,111,127,168,168,251,640,6,9,24,1,5,14,59,127,0,251,640,111,168,168,1465,65,0,128,324,55,86,86,744,62,0,123,316,56,82,82,721,103,0,203,514,91,135,135,1181,114,0,225,569,100,150,150,1308,92,0,181,459,80,120,120,1052,103,0,203,514,91,135,135,1181,0,0,0,0,0,0,0,,2,5,,1,2,,2,2,2,1,,2,,5,,1,1,1,1,2,1,1,1,,,,,,,,2,8,1,,2,2,,6,,1,1,,1,,,,,8,24,69,2,8,17,3,4,17,2,1,3,1,,6,3,,,,,,,,,,,225,17,11,36,120,14,27,,,,,,,,,,,,,,,0,0,0
12/12/2016,12,12,2016,1,3,50,0,0,,0,1494,114,130,171,171,257,651,4,11,28,,1,8,52,130,0,257,651,114,171,171,1494,66,0,130,327,56,88,88,755,64,0,127,324,58,83,83,739,108,0,213,535,96,140,140,1232,116,0,229,576,102,153,153,1329,96,0,189,476,84,124,124,1093,108,0,213,535,96,140,140,1232,0,0,0,0,0,0,0,1,3,6,,,1,,1,2,,,1,1,,3,,1,,1,,1,2,,1,,,,,,,,3,9,,1,1,,2,2,,1,1,,1,,,,,7,18,66,6,5,10,,8,11,,2,3,2,4,8,1,2,,,,,,,,,,199,12,9,40,108,12,18,,,,,,,,,,,,,,,0,0,0
12/13/2016,13,12,2016,2,3,50,0,0,,0,1425,108,123,164,164,243,623,10,12,23,,4,16,65,123,0,243,623,108,164,164,1425,62,0,122,311,53,83,83,714,61,0,121,312,55,81,81,711,102,0,201,511,90,134,134,1172,109,0,215,548,96,145,145,1258,91,0,179,456,79,119,119,1043,102,0,201,511,90,134,134,1172,0,0,0,0,0,0,0,,,6,,2,3,,1,3,,,,2,,4,1,1,2,,,2,,1,,,,,,,,2,4,10,1,1,1,1,1,4,,,1,1,,,,,,8,10,55,1,5,9,2,5,9,4,1,4,2,7,10,1,3,3,,,,,,,,,194,18,8,28,103,14,23,,,,,,,,,,,,,,,0,0,0
12/14/2016,14,12,2016,3,3,50,0,0,,0,1471,112,129,168,168,253,641,4,14,31,,3,13,65,129,0,253,641,112,168,168,1471,63,0,124,313,53,83,83,719,66,0,129,328,59,85,85,752,108,0,211,531,94,139,139,1222,114,0,225,566,100,149,149,1303,96,0,187,472,83,123,123,1084,108,0,211,531,94,139,139,1222,0,0,0,0,0,0,0,,3,7,,1,1,,,3,,,2,,3,2,,3,2,,1,1,,,1,,,,,,,,3,11,,,4,1,1,4,,,1,,,1,,,,11,11,53,7,7,7,1,5,15,1,3,2,1,2,8,1,,1,,,,,,,,,192,14,9,29,105,14,21,1,,,2,,,3,,,,,,,,0,0,0
12/15/2016,15,12,2016,4,3,50,0,0,,0,1475,113,128,168,168,253,645,4,11,22,,,14,51,128,0,253,645,113,168,168,1475,64,0,126,317,55,84,84,730,64,0,127,328,58,84,84,745,109,0,215,544,97,141,141,1247,111,0,219,554,98,146,146,1274,94,0,185,473,83,122,122,1079,109,0,215,544,97,141,141,1247,0,0,0,0,0,0,0,2,,9,1,,5,,,3,,,2,1,1,6,,4,,1,,2,,1,,,,,,,,,,14,3,2,4,2,1,4,,1,2,,,3,,,,11,19,69,6,9,7,3,3,12,3,,3,4,2,9,1,3,4,,,,,,,,,242,24,14,26,131,20,27,,,,,,,,,,,,,,,0,0,0
12/16/2016,16,12,2016,5,3,50,0,0,,0,1514,115,131,174,174,259,661,5,11,25,,2,11,54,131,0,259,661,115,174,174,1514,67,0,132,336,57,90,90,772,64,0,127,325,58,84,84,742,108,0,213,539,96,142,142,1240,117,0,231,586,103,155,155,1347,96,0,189,480,84,126,126,1101,108,0,213,539,96,142,142,1240,0,0,0,0,0,0,0,,2,1,,2,2,,1,2,,1,,2,3,11,1,4,2,,1,2,,1,1,,,,,,,2,5,6,,1,3,,1,3,2,,1,,,1,,,,10,14,44,4,5,10,2,2,11,2,1,,1,6,6,2,1,2,,,,,,,,,187,17,11,35,87,16,21,,,1,,,,1,,,,,,,,0,0,0
12/17/2016,17,12,2016,6,3,50,1,0,,0,1506,114,130,173,173,257,659,3,7,24,,2,12,48,130,0,257,659,114,173,173,1506,66,0,130,332,56,89,89,762,64,0,127,327,58,84,84,744,107,0,211,533,95,139,139,1224,113,0,223,568,99,151,151,1305,94,0,185,470,82,122,122,1075,107,0,211,533,95,139,139,1224,0,0,0,0,0,0,0,1,3,,,,1,,,3,,,,,1,10,,1,3,2,,,,,1,,,,,,,2,5,10,,,,1,,8,,1,1,,,,,,1,10,11,55,2,9,7,3,5,10,1,4,3,,2,9,1,2,1,,,,,,,,,190,19,4,27,105,17,18,,,,3,,2,5,,,,,,,,0,0,0
12/18/2016,18,12,2016,7,3,50,1,0,,0,1465,111,127,168,168,251,640,4,6,21,,1,7,39,127,0,251,640,111,168,168,1465,65,0,128,324,55,86,86,744,62,0,123,316,56,82,82,721,104,0,205,518,92,136,136,1191,114,0,225,569,100,150,150,1308,92,0,181,459,80,120,120,1052,104,0,205,518,92,136,136,1191,0,0,0,0,0,0,0,1,2,4,,,4,,,1,,,,,2,6,,,3,,1,,,,1,,,,,,,2,2,14,,,2,1,1,1,,,2,,1,1,1,,,7,13,51,2,14,8,1,3,3,2,3,4,1,3,7,,,1,,,,,,,,,176,13,5,28,88,17,25,,,,1,,,1,,,,,,,,0,0,0
12/19/2016,19,12,2016,1,4,51,0,0,,0,1503,114,131,172,172,259,655,3,11,22,,2,7,45,131,0,259,655,114,172,172,1503,67,0,132,331,56,89,89,764,64,0,127,324,58,83,83,739,110,0,217,543,97,142,142,1251,117,0,231,580,102,154,154,1338,96,0,189,476,84,124,124,1093,110,0,217,543,97,142,142,1251,0,0,0,0,0,0,0,,2,5,,1,1,,2,4,,,,4,4,9,,2,1,1,,1,,1,,,,,,,,1,3,11,,,5,1,1,4,1,,1,,,1,,,1,11,22,54,5,12,16,5,5,11,1,1,2,2,4,10,2,,2,,,,,,,,,233,25,9,43,110,17,29,1,,,3,,,4,,,,,,,,0,0,0
12/20/2016,20,12,2016,2,4,51,0,0,,0,1426,108,123,164,164,243,624,2,11,22,,2,9,46,123,0,243,624,108,164,164,1426,62,0,122,312,53,83,83,715,61,0,121,312,55,81,81,711,103,0,203,516,91,135,135,1183,109,0,215,549,96,145,145,1259,90,0,177,453,79,118,118,1035,103,0,203,516,91,135,135,1183,0,0,0,0,0,0,0,,1,3,,1,1,,,,,,,1,1,2,,,,,,,,,3,,,,,,,1,1,6,,1,2,,2,,,2,1,,,,1,,,6,15,31,4,11,7,3,1,8,2,2,2,2,3,10,,1,2,,,,,,,,,140,13,7,24,60,18,18,,,,,,,,,,,,,,,0,0,0
12/21/2016,21,12,2016,3,4,51,0,0,,0,1480,113,129,169,169,255,645,5,10,22,1,5,14,57,129,0,255,645,113,169,169,1480,64,0,126,317,54,84,84,729,65,0,129,328,59,85,85,751,109,0,215,539,96,141,141,1241,115,0,227,570,101,150,150,1313,96,0,189,476,84,124,124,1093,109,0,215,539,96,141,141,1241,0,0,0,0,0,0,0,1,2,1,,1,2,1,,1,,,1,2,2,6,,,3,,,3,,,1,,,,,,,2,6,14,,,2,1,2,4,1,2,2,,,1,,,,12,10,44,3,8,13,2,8,7,2,2,1,2,5,5,,1,,,,,,,,,,189,23,6,35,86,14,25,1,,,5,,,6,,,,,,,,0,0,0
12/22/2016,22,12,2016,4,4,51,0,0,,0,1474,113,128,168,168,253,644,4,6,16,1,5,7,39,128,0,253,644,113,168,168,1474,64,0,126,316,55,84,84,729,64,0,127,328,58,84,84,745,109,0,215,543,97,141,141,1246,111,0,219,553,98,146,146,1273,95,0,187,476,83,123,123,1087,109,0,215,543,97,141,141,1246,0,0,0,0,0,0,0,1,2,1,,,1,,,2,1,,1,2,1,6,1,,1,,,,,,,,,,,,,,4,14,,1,1,1,,1,,1,4,,,1,,,,5,15,54,2,9,11,3,5,7,1,6,5,1,4,5,1,,2,,,,,,,,,184,13,6,31,91,17,26,,,,,,,,,,,,,,,0,0,0
12/23/2016,23,12,2016,5,4,51,0,0,,0,1524,116,132,175,175,261,665,3,6,17,,4,9,39,132,0,261,665,116,175,175,1524,67,0,132,336,57,90,90,772,65,0,129,329,59,85,85,752,109,0,215,543,97,143,143,1250,118,0,233,590,104,156,156,1357,97,0,191,484,85,127,127,1111,109,0,215,543,97,143,143,1250,0,0,0,0,0,0,0,,1,3,1,,1,,,1,,1,1,1,2,2,,1,4,,,2,1,,,,,,,,,,6,9,,1,,,1,8,,,1,,,,,,,9,15,49,3,6,7,2,9,11,,2,5,3,3,8,1,,,,,,,,,,,181,15,6,37,93,11,19,,,,,,,,,,,,,,,0,0,0
12/24/2016,24,12,2016,6,4,51,1,0,,0,1491,113,129,171,171,255,652,3,7,20,,4,11,45,129,0,255,652,113,171,171,1491,67,0,132,336,57,90,90,772,62,0,123,316,56,81,81,719,106,0,209,526,94,137,137,1209,112,0,221,561,98,149,149,1290,93,0,183,463,81,120,120,1060,106,0,209,526,94,137,137,1209,0,0,0,0,0,0,0,1,,3,1,2,1,,1,2,,1,,,1,4,,2,4,,,3,,,2,,,,,,,,2,10,,1,2,1,1,5,1,1,1,,,,,,,6,17,40,4,9,9,,2,8,1,1,2,4,4,12,,,7,,,,,,,,,179,12,7,28,87,17,28,,,,,,,,,,,,,,,0,0,0
12/25/2016,25,12,2016,7,4,51,1,1,Christmas Day,0,1440,109,125,165,165,247,629,5,11,22,,8,13,59,125,0,247,629,109,165,165,1440,65,0,128,324,55,86,86,744,60,0,119,305,54,79,79,696,102,0,201,507,90,133,133,1166,112,0,221,558,98,147,147,1283,90,0,177,448,78,117,117,1027,102,0,201,507,90,133,133,1166,0,0,0,0,0,0,0,1,3,4,,,1,,,3,,,,1,2,8,,2,4,,2,2,,,2,,,,,,,,1,16,,,,,1,3,,,1,,,,,,,11,16,57,2,7,7,1,3,10,3,3,3,,1,6,1,1,,,,,,,,,,189,14,6,29,109,13,18,,,,,,,,,,,,,,,0,0,0
12/26/2016,26,12,2016,1,5,52,0,0,,0,1495,114,130,171,171,257,652,5,9,22,,5,8,49,130,0,257,652,114,171,171,1495,66,0,130,328,56,88,88,756,64,0,127,324,58,83,83,739,109,0,215,540,97,141,141,1243,116,0,229,577,102,153,153,1330,95,0,187,473,84,123,123,1085,109,0,215,540,97,141,141,1243,0,0,0,0,0,0,0,,2,1,,,,,1,1,,,,,3,7,,3,,,,1,,1,1,,,,,,,1,5,6,,,,,2,4,,,,1,,1,,,,7,24,70,6,12,22,3,7,12,3,2,3,1,3,2,1,1,3,,,,,,,,,223,13,10,47,105,19,29,,,,,,,,,,,,,,,0,0,0
12/27/2016,27,12,2016,2,5,52,0,0,,0,1416,107,122,163,163,241,620,4,7,19,,6,13,49,122,0,241,620,107,163,163,1416,62,0,122,312,53,83,83,715,60,0,119,308,54,80,80,701,102,0,201,512,90,134,134,1173,109,0,215,549,96,145,145,1259,89,0,175,449,78,117,117,1025,102,0,201,512,90,134,134,1173,0,0,0,0,0,0,0,,,4,,,2,,1,,,2,1,1,,8,,4,2,1,,1,1,1,4,,,,,,,,6,8,,,3,,,3,,1,,,,2,,,1,8,19,52,5,4,5,2,2,11,1,2,6,1,2,11,1,,2,,,,,,,,,191,13,8,30,100,14,26,,,,,,,,,,,,,,,0,0,0
12/28/2016,28,12,2016,3,5,52,0,0,,0,1484,113,129,170,170,255,647,3,10,14,,10,12,49,129,0,255,647,113,170,170,1484,64,0,126,319,54,85,85,733,65,0,129,328,59,85,85,751,108,0,213,535,96,140,140,1232,115,0,227,572,101,151,151,1317,96,0,189,476,84,124,124,1093,108,0,213,535,96,140,140,1232,0,0,0,0,0,0,0,,2,3,,,2,,1,,,2,1,1,1,5,,,2,,1,3,,,,,,,,,,2,3,22,1,1,2,1,1,1,,1,,,,,,,,8,19,59,3,9,11,1,6,12,1,3,3,1,1,8,3,,1,,,,,,,,,208,14,8,35,113,16,22,,,,,,,,,,,,,,,0,0,0
12/29/2016,29,12,2016,4,5,52,0,0,,0,1487,113,129,170,170,255,650,4,8,21,,1,10,44,129,0,255,650,113,170,170,1487,65,0,128,322,55,86,86,742,64,0,127,328,58,84,84,745,109,0,215,543,97,141,141,1246,112,0,221,559,98,148,148,1286,95,0,187,476,83,123,123,1087,109,0,215,543,97,141,141,1246,0,0,0,0,0,0,0,2,1,12,,1,3,,1,2,1,,,,1,7,,1,5,,2,3,1,,1,,,,,,,1,6,16,1,1,4,2,1,7,,,1,,,2,,1,,7,21,60,3,12,7,2,4,10,1,1,2,,3,5,,2,2,,,,,,,,,229,14,7,40,124,19,25,,,,,,,,,,,,,,,0,0,0
12/30/2016,30,12,2016,5,5,52,0,0,,0,1514,115,131,174,174,259,661,4,9,20,,5,6,44,131,0,259,661,115,174,174,1514,67,0,132,336,57,90,90,772,64,0,127,325,58,84,84,742,108,0,213,539,96,142,142,1240,117,0,231,586,103,155,155,1347,96,0,189,480,84,126,126,1101,108,0,213,539,96,142,142,1240,0,0,0,0,0,0,0,,1,1,,,,1,,3,,1,,,2,8,,1,1,,1,,,,,,,,,,,,1,15,,1,2,,,5,,,1,,,1,,,,9,23,87,2,12,9,2,4,5,,2,1,2,5,9,1,,1,,,,,,,,,220,14,3,37,134,17,15,,,,,,,,,,,,,,,0,0,0
12/31/2016,31,12,2016,6,5,52,1,0,,0,1491,113,129,171,171,255,652,,,5,,3,4,12,129,0,255,652,113,171,171,1491,66,0,130,332,56,89,89,762,63,0,125,320,57,82,82,729,106,0,209,526,94,137,137,1209,112,0,221,561,98,149,149,1290,93,0,183,463,81,120,120,1060,106,0,209,526,94,137,137,1209,0,0,0,0,0,0,0,,1,,,,,,,1,,,,,1,3,,,3,,,,,,,,,,,,,,11,19,1,3,7,,,,,,,,1,2,1,,,5,24,71,3,9,9,,4,12,,3,3,,2,11,,1,1,,,,,,,,,212,5,5,44,119,16,23,,,,,,,,,,,,,,,0,0,0
1/1/2017,1,1,2017,7,1,52,1,1,New Year’s Day,0,1445,109,125,166,166,247,632,6,15,29,1,3,5,59,125,0,247,632,109,166,166,1445,65,0,128,323,55,85,85,741,60,0,119,309,54,81,81,704,102,0,201,511,90,134,134,1172,112,0,221,560,98,147,147,1285,90,0,177,451,78,118,118,1032,102,0,201,511,90,134,134,1172,0,0,0,0,0,0,0,,,2,,2,2,,,2,,,1,,2,5,1,1,1,1,,6,,2,3,,,,,,,3,,12,,,2,1,2,4,,,1,,,1,,,,2,31,45,3,8,13,2,4,21,1,1,2,,2,8,,1,1,,,,,,,,,202,9,5,41,106,15,26,,,,,,,,,,,,,,,0,0,0
1/2/2017,2,1,2017,1,2,1,0,0,,0,1462,111,127,167,167,251,639,7,12,29,,5,9,62,127,0,251,639,111,167,167,1462,66,0,130,326,56,86,86,750,61,0,121,313,55,81,81,712,106,0,209,528,94,138,138,1213,112,0,221,559,98,147,147,1284,93,0,183,464,81,121,121,1063,106,0,209,528,94,138,138,1213,0,0,0,0,0,0,0,,2,2,,,3,,1,3,,1,,1,1,10,1,3,2,,1,4,,,2,,,,,,,,7,13,,,1,2,,4,1,,,1,,1,,,,5,21,63,,11,2,2,7,23,1,2,2,1,3,9,1,,,,,,,,,,,220,12,4,43,132,17,12,,,,,,,,,,,,,,,0,0,0
1/3/2017,3,1,2017,2,2,1,0,0,,0,1425,106,123,164,164,243,625,6,14,30,2,9,9,70,123,0,243,625,106,164,164,1425,64,0,126,319,53,84,84,730,59,0,117,306,53,80,80,695,102,0,201,512,89,134,134,1172,110,0,217,553,95,145,145,1265,89,0,175,449,77,117,117,1024,102,0,201,512,89,134,134,1172,0,0,0,0,0,0,0,,,5,,,3,,1,4,,,,2,1,3,1,,,,1,2,,1,3,,,,,,,2,3,9,,1,3,,2,2,1,1,2,,,,,,,7,11,44,3,6,4,2,4,16,,5,3,,1,8,,3,1,,,,,,,,,171,13,5,24,93,17,19,,,,,,,,,,,,,,,0,0,0
1/4/2017,4,1,2017,3,2,1,0,0,,0,1431,109,124,164,164,245,625,7,14,33,4,3,6,67,124,0,245,625,109,164,164,1431,63,0,124,312,54,82,82,717,61,0,121,313,55,82,82,714,104,0,205,520,92,136,136,1193,109,0,215,545,96,143,143,1251,91,0,179,457,80,119,119,1045,104,0,205,520,92,136,136,1193,0,0,0,0,0,0,0,2,2,3,,,,,,3,1,,,,4,7,4,1,,,1,1,,,2,,,,,,,,,8,,1,2,,3,7,,1,,,,,,1,,6,16,52,2,5,9,,6,11,1,5,2,2,1,14,,1,2,,,,,,,,,189,10,8,33,106,15,17,,,,,,,,,,,,,,,0,0,0
